episode,reward,length,moving_avg_100,mean_squared_td_error
3372,1.000000,6,0.950000,0.00000000
3373,1.000000,6,0.950000,0.00000000
3374,1.000000,6,0.950000,0.00000000
3375,1.000000,6,0.950000,0.00000000
3376,1.000000,6,0.950000,0.00000000
3377,1.000000,6,0.950000,0.00000000
3378,0.000000,3,0.940000,0.00000000
3379,1.000000,6,0.940000,0.00000000
3380,1.000000,6,0.940000,0.00000000
3381,1.000000,6,0.940000,0.00000000
3382,1.000000,6,0.940000,0.00000000
3383,1.000000,6,0.940000,0.00000000
3384,1.000000,6,0.940000,0.00000000
3385,1.000000,7,0.940000,0.00000123
3386,1.000000,6,0.940000,0.00000000
3387,1.000000,8,0.940000,0.00005309
3388,1.000000,7,0.940000,0.00000065
3389,1.000000,6,0.940000,0.00000000
3390,1.000000,6,0.940000,0.00000000
3391,1.000000,6,0.940000,0.00000000
3392,1.000000,7,0.940000,0.00000082
3393,1.000000,6,0.940000,0.00000000
3394,1.000000,6,0.940000,0.00000000
3395,1.000000,6,0.940000,0.00000000
3396,0.000000,8,0.930000,0.00005951
3397,1.000000,6,0.930000,0.00000000
3398,1.000000,6,0.930000,0.00000000
3399,1.000000,6,0.930000,0.00000000
3400,1.000000,7,0.930000,0.00000117
3401,1.000000,6,0.930000,0.00000000
3402,1.000000,6,0.930000,0.00000000
3403,1.000000,6,0.930000,0.00000000
3404,1.000000,8,0.940000,0.00001007
3405,1.000000,6,0.940000,0.00000000
3406,1.000000,6,0.940000,0.00000000
3407,1.000000,6,0.940000,0.00000000
3408,1.000000,6,0.940000,0.00000000
3409,1.000000,6,0.940000,0.00000000
3410,1.000000,6,0.940000,0.00000000
3411,1.000000,6,0.940000,0.00000000
3412,1.000000,6,0.940000,0.00000000
3413,1.000000,6,0.940000,0.00000000
3414,1.000000,7,0.940000,0.00000052
3415,1.000000,6,0.940000,0.00000000
3416,1.000000,6,0.940000,0.00000000
3417,1.000000,6,0.940000,0.00000000
3418,0.000000,2,0.930000,0.00000000
3419,1.000000,6,0.930000,0.00000000
3420,1.000000,6,0.940000,0.00000000
3421,1.000000,6,0.940000,0.00000000
3422,1.000000,6,0.940000,0.00000000
3423,1.000000,6,0.940000,0.00000000
3424,1.000000,6,0.940000,0.00000000
3425,1.000000,8,0.940000,0.00000175
3426,1.000000,6,0.940000,0.00000000
3427,1.000000,6,0.940000,0.00000000
3428,1.000000,6,0.940000,0.00000000
3429,1.000000,6,0.940000,0.00000000
3430,1.000000,6,0.940000,0.00000000
3431,1.000000,6,0.940000,0.00000000
3432,1.000000,6,0.940000,0.00000000
3433,0.000000,5,0.930000,0.00000000
3434,1.000000,7,0.930000,0.00000066
3435,1.000000,6,0.930000,0.00000000
3436,1.000000,6,0.930000,0.00000000
3437,1.000000,6,0.930000,0.00000000
3438,1.000000,6,0.930000,0.00000000
3439,1.000000,10,0.930000,0.00001882
3440,1.000000,6,0.930000,0.00000000
3441,1.000000,6,0.930000,0.00000000
3442,1.000000,6,0.940000,0.00000000
3443,1.000000,6,0.940000,0.00000000
3444,1.000000,6,0.940000,0.00000000
3445,1.000000,6,0.940000,0.00000000
3446,1.000000,6,0.940000,0.00000000
3447,1.000000,6,0.950000,0.00000000
3448,1.000000,6,0.950000,0.00000000
3449,1.000000,6,0.950000,0.00000000
3450,1.000000,6,0.950000,0.00000000
3451,1.000000,6,0.950000,0.00000000
3452,1.000000,6,0.960000,0.00000000
3453,1.000000,6,0.960000,0.00000000
3454,1.000000,6,0.960000,0.00000000
3455,1.000000,8,0.960000,0.00000816
3456,1.000000,8,0.960000,0.00000645
3457,1.000000,6,0.960000,0.00000000
3458,1.000000,6,0.960000,0.00000000
3459,1.000000,6,0.960000,0.00000000
3460,1.000000,6,0.960000,0.00000000
3461,1.000000,6,0.960000,0.00000000
3462,1.000000,6,0.960000,0.00000000
3463,1.000000,8,0.960000,0.00004490
3464,1.000000,6,0.960000,0.00000000
3465,1.000000,6,0.960000,0.00000000
3466,1.000000,7,0.960000,0.00000099
3467,1.000000,7,0.960000,0.00000094
3468,1.000000,6,0.960000,0.00000000
3469,1.000000,6,0.960000,0.00000000
3470,1.000000,6,0.960000,0.00000000
3471,1.000000,6,0.960000,0.00000000
3472,1.000000,6,0.960000,0.00000000
3473,1.000000,6,0.960000,0.00000000
3474,1.000000,6,0.960000,0.00000000
3475,1.000000,6,0.960000,0.00000000
3476,1.000000,6,0.960000,0.00000000
3477,1.000000,6,0.960000,0.00000000
3478,1.000000,6,0.970000,0.00000000
3479,1.000000,6,0.970000,0.00000000
3480,1.000000,6,0.970000,0.00000000
3481,1.000000,6,0.970000,0.00000000
3482,1.000000,6,0.970000,0.00000000
3483,1.000000,6,0.970000,0.00000000
3484,1.000000,6,0.970000,0.00000000
3485,1.000000,6,0.970000,0.00000000
3486,1.000000,6,0.970000,0.00000000
3487,1.000000,12,0.970000,0.00006074
3488,1.000000,7,0.970000,0.00000042
3489,1.000000,6,0.970000,0.00000000
3490,1.000000,6,0.970000,0.00000000
3491,1.000000,6,0.970000,0.00000000
3492,1.000000,8,0.970000,0.00000661
3493,1.000000,6,0.970000,0.00000000
3494,1.000000,6,0.970000,0.00000000
3495,1.000000,6,0.970000,0.00000000
3496,1.000000,6,0.980000,0.00000000
3497,1.000000,6,0.980000,0.00000000
3498,1.000000,6,0.980000,0.00000000
3499,1.000000,8,0.980000,0.00000535
3500,1.000000,9,0.980000,0.00000821
3501,1.000000,6,0.980000,0.00000000
3502,1.000000,6,0.980000,0.00000000
3503,1.000000,7,0.980000,0.00000017
3504,1.000000,6,0.980000,0.00000000
3505,1.000000,6,0.980000,0.00000000
3506,1.000000,6,0.980000,0.00000000
3507,1.000000,6,0.980000,0.00000000
3508,1.000000,6,0.980000,0.00000000
3509,1.000000,6,0.980000,0.00000000
3510,1.000000,6,0.980000,0.00000000
3511,1.000000,6,0.980000,0.00000000
3512,1.000000,6,0.980000,0.00000000
3513,1.000000,8,0.980000,0.00000163
3514,1.000000,6,0.980000,0.00000000
3515,0.000000,5,0.970000,0.00000000
3516,1.000000,6,0.970000,0.00000000
3517,0.000000,5,0.960000,0.00000000
3518,1.000000,6,0.970000,0.00000000
3519,1.000000,6,0.970000,0.00000000
3520,1.000000,6,0.970000,0.00000000
3521,1.000000,6,0.970000,0.00000000
3522,1.000000,8,0.970000,0.00000132
3523,1.000000,6,0.970000,0.00000000
3524,1.000000,8,0.970000,0.00000434
3525,1.000000,8,0.970000,0.00000351
3526,0.000000,3,0.960000,0.00000000
3527,1.000000,6,0.960000,0.00000000
3528,1.000000,6,0.960000,0.00000748
3529,1.000000,6,0.960000,0.00000000
3530,1.000000,6,0.960000,0.00000000
3531,1.000000,6,0.960000,0.00000000
3532,1.000000,6,0.960000,0.00000000
3533,1.000000,6,0.970000,0.00000000
3534,1.000000,6,0.970000,0.00000000
3535,0.000000,2,0.960000,0.00000000
3536,1.000000,6,0.960000,0.00000000
3537,1.000000,6,0.960000,0.00000000
3538,1.000000,6,0.960000,0.00000000
3539,1.000000,6,0.960000,0.00000000
3540,1.000000,6,0.960000,0.00000000
3541,1.000000,6,0.960000,0.00000000
3542,1.000000,6,0.960000,0.00000000
3543,1.000000,6,0.960000,0.00000000
3544,1.000000,6,0.960000,0.00000000
3545,1.000000,6,0.960000,0.00000000
3546,1.000000,6,0.960000,0.00000000
3547,1.000000,6,0.960000,0.00000000
3548,1.000000,6,0.960000,0.00000000
3549,1.000000,6,0.960000,0.00000000
3550,1.000000,6,0.960000,0.00000000
3551,1.000000,6,0.960000,0.00000000
3552,1.000000,6,0.960000,0.00000000
3553,1.000000,6,0.960000,0.00000000
3554,1.000000,6,0.960000,0.00000000
3555,1.000000,6,0.960000,0.00000000
3556,1.000000,6,0.960000,0.00000000
3557,0.000000,4,0.950000,0.00000000
3558,1.000000,7,0.950000,0.00000054
3559,1.000000,6,0.950000,0.00000000
3560,1.000000,6,0.950000,0.00000000
3561,0.000000,2,0.940000,0.00000000
3562,1.000000,6,0.940000,0.00000000
3563,1.000000,6,0.940000,0.00000000
3564,1.000000,8,0.940000,0.00000522
3565,1.000000,6,0.940000,0.00000000
3566,0.000000,2,0.930000,0.00000000
3567,1.000000,7,0.930000,0.00000034
3568,1.000000,6,0.930000,0.00000000
3569,1.000000,6,0.930000,0.00000000
3570,1.000000,6,0.930000,0.00000000
3571,1.000000,6,0.930000,0.00000000
3572,1.000000,6,0.930000,0.00000000
3573,1.000000,6,0.930000,0.00000000
3574,1.000000,6,0.930000,0.00000000
3575,1.000000,6,0.930000,0.00000000
3576,1.000000,6,0.930000,0.00000000
3577,0.000000,5,0.920000,0.00000727
3578,1.000000,6,0.920000,0.00000000
3579,1.000000,6,0.920000,0.00000000
3580,1.000000,6,0.920000,0.00000000
3581,1.000000,6,0.920000,0.00000000
3582,1.000000,6,0.920000,0.00000000
3583,1.000000,6,0.920000,0.00000000
3584,1.000000,6,0.920000,0.00000000
3585,1.000000,6,0.920000,0.00000000
3586,1.000000,6,0.920000,0.00000000
3587,1.000000,6,0.920000,0.00000000
3588,1.000000,6,0.920000,0.00000000
3589,1.000000,6,0.920000,0.00000000
3590,1.000000,6,0.920000,0.00000000
3591,1.000000,6,0.920000,0.00000000
3592,1.000000,6,0.920000,0.00000000
3593,1.000000,6,0.920000,0.00000000
3594,1.000000,8,0.920000,0.00003449
3595,1.000000,6,0.920000,0.00000000
3596,1.000000,6,0.920000,0.00000000
3597,1.000000,6,0.920000,0.00000000
3598,1.000000,6,0.920000,0.00000000
3599,1.000000,7,0.920000,0.00000077
3600,1.000000,6,0.920000,0.00000000
3601,1.000000,6,0.920000,0.00000000
3602,1.000000,8,0.920000,0.00003794
3603,1.000000,6,0.920000,0.00000000
3604,1.000000,8,0.920000,0.00000107
3605,1.000000,7,0.920000,0.00000044
3606,1.000000,8,0.920000,0.00000086
3607,1.000000,6,0.920000,0.00000000
3608,1.000000,6,0.920000,0.00000000
3609,1.000000,6,0.920000,0.00000000
3610,1.000000,7,0.920000,0.00000035
3611,1.000000,6,0.920000,0.00000000
3612,1.000000,6,0.920000,0.00000000
3613,1.000000,6,0.920000,0.00000000
3614,1.000000,6,0.920000,0.00000000
3615,1.000000,6,0.930000,0.00000000
3616,1.000000,7,0.930000,0.00000028
3617,1.000000,6,0.940000,0.00000000
3618,1.000000,6,0.940000,0.00000000
3619,1.000000,7,0.940000,0.00000029
3620,1.000000,7,0.940000,0.00000023
3621,1.000000,6,0.940000,0.00000000
3622,1.000000,6,0.940000,0.00000000
3623,1.000000,8,0.940000,0.00000142
3624,1.000000,8,0.940000,0.00000284
3625,0.000000,4,0.930000,0.00000000
3626,1.000000,8,0.940000,0.00000230
3627,1.000000,6,0.940000,0.00000000
3628,1.000000,6,0.940000,0.00000000
3629,1.000000,7,0.940000,0.00000023
3630,0.000000,2,0.930000,0.00000000
3631,1.000000,10,0.930000,0.00000613
3632,1.000000,6,0.930000,0.00000000
3633,1.000000,6,0.930000,0.00000000
3634,1.000000,6,0.930000,0.00000000
3635,1.000000,6,0.940000,0.00000000
3636,1.000000,6,0.940000,0.00000000
3637,1.000000,6,0.940000,0.00000000
3638,1.000000,6,0.940000,0.00000000
3639,1.000000,6,0.940000,0.00000000
3640,1.000000,6,0.940000,0.00000000
3641,1.000000,6,0.940000,0.00000000
3642,1.000000,7,0.940000,0.00000062
3643,1.000000,6,0.940000,0.00000000
3644,1.000000,6,0.940000,0.00000000
3645,1.000000,6,0.940000,0.00000000
3646,1.000000,6,0.940000,0.00000000
3647,1.000000,6,0.940000,0.00000000
3648,1.000000,6,0.940000,0.00000000
3649,0.000000,4,0.930000,0.00000140
3650,1.000000,6,0.930000,0.00000000
3651,1.000000,6,0.930000,0.00000000
3652,1.000000,6,0.930000,0.00000000
3653,1.000000,6,0.930000,0.00000000
3654,1.000000,6,0.930000,0.00000000
3655,1.000000,8,0.930000,0.00000691
3656,1.000000,6,0.930000,0.00000000
3657,1.000000,7,0.940000,0.00000013
3658,1.000000,7,0.940000,0.00000018
3659,1.000000,6,0.940000,0.00000000
3660,1.000000,6,0.940000,0.00000000
3661,1.000000,6,0.950000,0.00000000
3662,1.000000,6,0.950000,0.00000000
3663,1.000000,6,0.950000,0.00000000
3664,1.000000,7,0.950000,0.00000065
3665,1.000000,8,0.950000,0.00003203
3666,1.000000,6,0.960000,0.00000000
3667,1.000000,6,0.960000,0.00000000
3668,1.000000,6,0.960000,0.00000000
3669,0.000000,4,0.950000,0.00000000
3670,1.000000,6,0.950000,0.00000000
3671,1.000000,6,0.950000,0.00000000
3672,1.000000,6,0.950000,0.00000000
3673,1.000000,6,0.950000,0.00000000
3674,1.000000,6,0.950000,0.00000000
3675,1.000000,6,0.950000,0.00000000
3676,1.000000,6,0.950000,0.00000000
3677,1.000000,6,0.960000,0.00000000
3678,1.000000,6,0.960000,0.00000000
3679,1.000000,6,0.960000,0.00000000
3680,1.000000,6,0.960000,0.00000000
3681,1.000000,6,0.960000,0.00000000
3682,0.000000,4,0.950000,0.00000000
3683,1.000000,8,0.950000,0.00000017
3684,1.000000,6,0.950000,0.00000000
3685,1.000000,6,0.950000,0.00000000
3686,1.000000,6,0.950000,0.00000000
3687,0.000000,3,0.940000,0.00000000
3688,1.000000,7,0.940000,0.00000050
3689,1.000000,6,0.940000,0.00000000
3690,1.000000,6,0.940000,0.00000000
3691,1.000000,8,0.940000,0.00000115
3692,1.000000,6,0.940000,0.00000000
3693,1.000000,6,0.940000,0.00000000
3694,0.000000,4,0.930000,0.00000000
3695,1.000000,6,0.930000,0.00000000
3696,1.000000,6,0.930000,0.00000000
3697,1.000000,6,0.930000,0.00000000
3698,1.000000,6,0.930000,0.00000000
3699,1.000000,6,0.930000,0.00000000
3700,1.000000,6,0.930000,0.00000000
3701,1.000000,6,0.930000,0.00000000
3702,1.000000,6,0.930000,0.00000000
3703,1.000000,6,0.930000,0.00000000
3704,0.000000,3,0.920000,0.00000000
3705,1.000000,6,0.920000,0.00000000
3706,1.000000,6,0.920000,0.00000000
3707,1.000000,6,0.920000,0.00000000
3708,1.000000,6,0.920000,0.00000000
3709,1.000000,6,0.920000,0.00000000
3710,1.000000,6,0.920000,0.00000000
3711,1.000000,6,0.920000,0.00000000
3712,1.000000,6,0.920000,0.00000000
3713,1.000000,6,0.920000,0.00000000
3714,1.000000,6,0.920000,0.00000000
3715,1.000000,6,0.920000,0.00000000
3716,1.000000,6,0.920000,0.00000000
3717,1.000000,6,0.920000,0.00000000
3718,1.000000,6,0.920000,0.00000000
3719,1.000000,6,0.920000,0.00000000
3720,1.000000,6,0.920000,0.00000000
3721,1.000000,8,0.920000,0.00000187
3722,1.000000,6,0.920000,0.00000000
3723,1.000000,6,0.920000,0.00000000
3724,1.000000,6,0.920000,0.00000000
3725,1.000000,6,0.930000,0.00000000
3726,1.000000,6,0.930000,0.00000000
3727,1.000000,6,0.930000,0.00000000
3728,1.000000,6,0.930000,0.00000000
3729,1.000000,6,0.930000,0.00000000
3730,1.000000,6,0.940000,0.00000000
3731,1.000000,6,0.940000,0.00000000
3732,1.000000,6,0.940000,0.00000000
3733,1.000000,6,0.940000,0.00000000
3734,1.000000,6,0.940000,0.00000000
3735,1.000000,6,0.940000,0.00000000
3736,1.000000,6,0.940000,0.00000000
3737,1.000000,6,0.940000,0.00000000
3738,1.000000,8,0.940000,0.00000278
3739,1.000000,6,0.940000,0.00000000
3740,1.000000,6,0.940000,0.00000491
3741,1.000000,6,0.940000,0.00000000
3742,1.000000,6,0.940000,0.00000000
3743,1.000000,6,0.940000,0.00000000
3744,1.000000,6,0.940000,0.00000000
3745,1.000000,6,0.940000,0.00000000
3746,1.000000,6,0.940000,0.00000000
3747,1.000000,6,0.940000,0.00000000
3748,1.000000,6,0.940000,0.00000000
3749,1.000000,6,0.950000,0.00000000
3750,1.000000,6,0.950000,0.00000000
3751,0.000000,7,0.940000,0.00000640
3752,1.000000,6,0.940000,0.00000000
3753,1.000000,6,0.940000,0.00000000
3754,1.000000,7,0.940000,0.00000041
3755,1.000000,6,0.940000,0.00000000
3756,1.000000,8,0.940000,0.00000057
3757,1.000000,6,0.940000,0.00000000
3758,1.000000,6,0.940000,0.00000000
3759,1.000000,6,0.940000,0.00000000
3760,1.000000,6,0.940000,0.00000000
3761,1.000000,6,0.940000,0.00000000
3762,0.000000,3,0.930000,0.00000000
3763,1.000000,7,0.930000,0.00000015
3764,1.000000,6,0.930000,0.00000000
3765,1.000000,6,0.930000,0.00000000
3766,1.000000,6,0.930000,0.00000000
3767,1.000000,7,0.930000,0.00000012
3768,1.000000,6,0.930000,0.00000000
3769,1.000000,6,0.940000,0.00000000
3770,1.000000,6,0.940000,0.00000000
3771,1.000000,6,0.940000,0.00000000
3772,1.000000,6,0.940000,0.00000000
3773,1.000000,6,0.940000,0.00000000
3774,1.000000,6,0.940000,0.00000000
3775,1.000000,6,0.940000,0.00000000
3776,1.000000,6,0.940000,0.00000000
3777,1.000000,6,0.940000,0.00000000
3778,1.000000,9,0.940000,0.00000226
3779,1.000000,6,0.940000,0.00000000
3780,1.000000,6,0.940000,0.00000000
3781,1.000000,8,0.940000,0.00000182
3782,1.000000,6,0.950000,0.00000000
3783,1.000000,6,0.950000,0.00000000
3784,1.000000,6,0.950000,0.00000000
3785,0.000000,5,0.940000,0.00000000
3786,1.000000,7,0.940000,0.00000019
3787,1.000000,6,0.950000,0.00000000
3788,1.000000,8,0.950000,0.00000446
3789,1.000000,8,0.950000,0.00000093
3790,1.000000,6,0.950000,0.00000000
3791,1.000000,6,0.950000,0.00000000
3792,1.000000,6,0.950000,0.00000000
3793,1.000000,6,0.950000,0.00000000
3794,1.000000,6,0.960000,0.00000000
3795,0.000000,2,0.950000,0.00000000
3796,1.000000,6,0.950000,0.00000000
3797,1.000000,6,0.950000,0.00000000
3798,1.000000,7,0.950000,0.00000303
3799,1.000000,6,0.950000,0.00000000
3800,1.000000,6,0.950000,0.00000000
3801,1.000000,6,0.950000,0.00000000
3802,1.000000,8,0.950000,0.00002912
3803,1.000000,6,0.950000,0.00000000
3804,1.000000,6,0.960000,0.00000000
3805,1.000000,6,0.960000,0.00000000
3806,1.000000,6,0.960000,0.00000000
3807,1.000000,6,0.960000,0.00000000
3808,1.000000,6,0.960000,0.00000000
3809,1.000000,6,0.960000,0.00000000
3810,1.000000,6,0.960000,0.00000000
3811,1.000000,6,0.960000,0.00000000
3812,1.000000,6,0.960000,0.00000000
3813,1.000000,6,0.960000,0.00000000
3814,1.000000,6,0.960000,0.00000000
3815,1.000000,6,0.960000,0.00000000
3816,1.000000,6,0.960000,0.00000000
3817,1.000000,6,0.960000,0.00000000
3818,1.000000,6,0.960000,0.00000000
3819,1.000000,6,0.960000,0.00000000
3820,0.000000,2,0.950000,0.00000000
3821,1.000000,8,0.950000,0.00000144
3822,1.000000,6,0.950000,0.00000000
3823,0.000000,4,0.940000,0.00000038
3824,1.000000,6,0.940000,0.00000000
3825,1.000000,7,0.940000,0.00000018
3826,1.000000,8,0.940000,0.00000076
3827,1.000000,7,0.940000,0.00000015
3828,0.000000,2,0.930000,0.00000000
3829,1.000000,8,0.930000,0.00000116
3830,1.000000,8,0.930000,0.00000120
3831,1.000000,6,0.930000,0.00000000
3832,1.000000,11,0.930000,0.00000172
3833,0.000000,4,0.920000,0.00000000
3834,1.000000,6,0.920000,0.00000000
3835,1.000000,6,0.920000,0.00000000
3836,1.000000,6,0.920000,0.00000000
3837,1.000000,6,0.920000,0.00000000
3838,1.000000,6,0.920000,0.00000000
3839,1.000000,6,0.920000,0.00000000
3840,1.000000,6,0.920000,0.00000000
3841,1.000000,6,0.920000,0.00000000
3842,1.000000,6,0.920000,0.00000000
3843,1.000000,6,0.920000,0.00000000
3844,1.000000,6,0.920000,0.00000000
3845,1.000000,6,0.920000,0.00000000
3846,1.000000,6,0.920000,0.00000000
3847,1.000000,8,0.920000,0.00000151
3848,0.000000,4,0.910000,0.00000000
3849,1.000000,6,0.910000,0.00000000
3850,1.000000,6,0.910000,0.00000000
3851,1.000000,6,0.920000,0.00000000
3852,1.000000,6,0.920000,0.00000000
3853,1.000000,6,0.920000,0.00000000
3854,1.000000,6,0.920000,0.00000000
3855,1.000000,6,0.920000,0.00000000
3856,1.000000,6,0.920000,0.00000000
3857,1.000000,6,0.920000,0.00000000
3858,1.000000,6,0.920000,0.00000000
3859,1.000000,6,0.920000,0.00000000
3860,1.000000,6,0.920000,0.00000000
3861,1.000000,6,0.920000,0.00000000
3862,1.000000,6,0.930000,0.00000000
3863,1.000000,6,0.930000,0.00000000
3864,1.000000,6,0.930000,0.00000000
3865,1.000000,6,0.930000,0.00000000
3866,1.000000,10,0.930000,0.00002222
3867,1.000000,7,0.930000,0.00000010
3868,1.000000,6,0.930000,0.00000000
3869,1.000000,6,0.930000,0.00000000
3870,1.000000,6,0.930000,0.00000000
3871,1.000000,6,0.930000,0.00000000
3872,1.000000,6,0.930000,0.00000000
3873,1.000000,6,0.930000,0.00000000
3874,1.000000,8,0.930000,0.00000061
3875,1.000000,6,0.930000,0.00000000
3876,1.000000,6,0.930000,0.00000000
3877,1.000000,7,0.930000,0.00000008
3878,1.000000,7,0.930000,0.00000012
3879,1.000000,6,0.930000,0.00000000
3880,1.000000,6,0.930000,0.00000000
3881,1.000000,6,0.930000,0.00000000
3882,1.000000,6,0.930000,0.00000000
3883,1.000000,6,0.930000,0.00000000
3884,1.000000,6,0.930000,0.00000000
3885,1.000000,6,0.940000,0.00000000
3886,1.000000,6,0.940000,0.00000000
3887,1.000000,6,0.940000,0.00000000
3888,1.000000,6,0.940000,0.00000000
3889,0.000000,5,0.930000,0.00000000
3890,1.000000,6,0.930000,0.00000000
3891,1.000000,6,0.930000,0.00000000
3892,1.000000,7,0.930000,0.00000014
3893,1.000000,6,0.930000,0.00000000
3894,1.000000,6,0.930000,0.00000000
3895,1.000000,6,0.940000,0.00000000
3896,1.000000,6,0.940000,0.00000000
3897,1.000000,6,0.940000,0.00000000
3898,1.000000,6,0.940000,0.00000000
3899,1.000000,6,0.940000,0.00000000
3900,1.000000,6,0.940000,0.00000000
3901,1.000000,6,0.940000,0.00000000
3902,1.000000,6,0.940000,0.00000000
3903,1.000000,6,0.940000,0.00000000
3904,1.000000,6,0.940000,0.00000000
3905,1.000000,6,0.940000,0.00000000
3906,1.000000,7,0.940000,0.00000011
3907,1.000000,6,0.940000,0.00000000
3908,1.000000,6,0.940000,0.00000000
3909,1.000000,6,0.940000,0.00000000
3910,1.000000,6,0.940000,0.00000000
3911,1.000000,6,0.940000,0.00000000
3912,1.000000,7,0.940000,0.00000043
3913,1.000000,6,0.940000,0.00000000
3914,1.000000,6,0.940000,0.00000000
3915,1.000000,8,0.940000,0.00000062
3916,1.000000,6,0.940000,0.00000000
3917,1.000000,6,0.940000,0.00000000
3918,1.000000,6,0.940000,0.00000000
3919,1.000000,8,0.940000,0.00000453
3920,1.000000,8,0.950000,0.00000050
3921,1.000000,7,0.950000,0.00000009
3922,1.000000,6,0.950000,0.00000000
3923,1.000000,6,0.960000,0.00000000
3924,1.000000,6,0.960000,0.00000000
3925,1.000000,6,0.960000,0.00000000
3926,1.000000,6,0.960000,0.00000000
3927,1.000000,6,0.960000,0.00000000
3928,1.000000,6,0.970000,0.00000000
3929,1.000000,6,0.970000,0.00000000
3930,1.000000,6,0.970000,0.00000000
3931,1.000000,8,0.970000,0.00000040
3932,1.000000,6,0.970000,0.00000000
3933,1.000000,6,0.980000,0.00000000
3934,1.000000,6,0.980000,0.00000000
3935,1.000000,6,0.980000,0.00000000
3936,1.000000,6,0.980000,0.00000000
3937,1.000000,6,0.980000,0.00000000
3938,1.000000,6,0.980000,0.00000000
3939,1.000000,6,0.980000,0.00000000
3940,1.000000,6,0.980000,0.00000000
3941,1.000000,6,0.980000,0.00000000
3942,1.000000,6,0.980000,0.00000000
3943,1.000000,6,0.980000,0.00000000
3944,1.000000,6,0.980000,0.00000000
3945,1.000000,8,0.980000,0.00000122
3946,1.000000,6,0.980000,0.00000000
3947,1.000000,8,0.980000,0.00000367
3948,1.000000,6,0.990000,0.00000000
3949,1.000000,6,0.990000,0.00000000
3950,1.000000,6,0.990000,0.00000000
3951,1.000000,8,0.990000,0.00000078
3952,1.000000,6,0.990000,0.00000000
3953,1.000000,6,0.990000,0.00000000
3954,1.000000,6,0.990000,0.00000000
3955,1.000000,6,0.990000,0.00000000
3956,1.000000,6,0.990000,0.00000000
3957,1.000000,8,0.990000,0.00000297
3958,1.000000,6,0.990000,0.00000000
3959,1.000000,6,0.990000,0.00000000
3960,1.000000,6,0.990000,0.00000000
3961,1.000000,6,0.990000,0.00000000
3962,1.000000,6,0.990000,0.00000000
3963,0.000000,3,0.980000,0.00000000
3964,1.000000,6,0.980000,0.00000000
3965,1.000000,6,0.980000,0.00000000
3966,1.000000,6,0.980000,0.00000000
3967,1.000000,6,0.980000,0.00000000
3968,1.000000,6,0.980000,0.00000000
3969,0.000000,3,0.970000,0.00000000
3970,1.000000,6,0.970000,0.00000000
3971,1.000000,7,0.970000,0.00000010
3972,1.000000,6,0.970000,0.00000000
3973,1.000000,6,0.970000,0.00000000
3974,1.000000,6,0.970000,0.00000000
3975,1.000000,6,0.970000,0.00000000
3976,1.000000,7,0.970000,0.00000008
3977,1.000000,6,0.970000,0.00000000
3978,1.000000,6,0.970000,0.00000000
3979,1.000000,6,0.970000,0.00000000
3980,1.000000,6,0.970000,0.00000000
3981,1.000000,6,0.970000,0.00000000
3982,1.000000,6,0.970000,0.00000000
3983,1.000000,6,0.970000,0.00000000
3984,1.000000,6,0.970000,0.00000000
3985,1.000000,6,0.970000,0.00000000
3986,1.000000,6,0.970000,0.00000000
3987,1.000000,8,0.970000,0.00000064
3988,0.000000,5,0.960000,0.00000000
3989,1.000000,6,0.970000,0.00000000
3990,1.000000,6,0.970000,0.00000000
3991,1.000000,6,0.970000,0.00000000
3992,0.000000,3,0.960000,0.00000000
3993,1.000000,6,0.960000,0.00000000
3994,1.000000,6,0.960000,0.00000000
3995,1.000000,6,0.960000,0.00000000
3996,1.000000,6,0.960000,0.00000000
3997,1.000000,6,0.960000,0.00000000
3998,1.000000,6,0.960000,0.00000000
3999,1.000000,6,0.960000,0.00000000
4000,1.000000,6,0.960000,0.00000000
4001,1.000000,8,0.960000,0.00000241
4002,0.000000,4,0.950000,0.00000000
4003,1.000000,6,0.950000,0.00000000
4004,1.000000,6,0.950000,0.00000000
4005,1.000000,6,0.950000,0.00000000
4006,1.000000,8,0.950000,0.00000050
4007,0.000000,6,0.940000,0.00000132
4008,1.000000,6,0.940000,0.00000000
4009,1.000000,6,0.940000,0.00000000
4010,1.000000,7,0.940000,0.00000035
4011,1.000000,6,0.940000,0.00000000
4012,1.000000,8,0.940000,0.00000041
4013,1.000000,8,0.940000,0.00000195
4014,1.000000,6,0.940000,0.00000000
4015,1.000000,6,0.940000,0.00000000
4016,1.000000,6,0.940000,0.00000000
4017,1.000000,9,0.940000,0.00000145
4018,1.000000,6,0.940000,0.00000000
4019,1.000000,6,0.940000,0.00000000
4020,1.000000,6,0.940000,0.00000000
4021,1.000000,6,0.940000,0.00000000
4022,1.000000,6,0.940000,0.00000000
4023,0.000000,5,0.930000,0.00000000
4024,1.000000,6,0.930000,0.00000000
4025,1.000000,6,0.930000,0.00000000
4026,1.000000,6,0.930000,0.00000000
4027,1.000000,11,0.930000,0.00000100
4028,1.000000,6,0.930000,0.00000000
4029,1.000000,6,0.930000,0.00000000
4030,1.000000,6,0.930000,0.00000000
4031,1.000000,8,0.930000,0.00000046
4032,1.000000,8,0.930000,0.00002277
4033,1.000000,6,0.930000,0.00000000
4034,1.000000,6,0.930000,0.00000000
4035,1.000000,6,0.930000,0.00000000
4036,1.000000,6,0.930000,0.00000000
